Iteration,M2,M3,D2,D3,V2,V3,Pmech2,Pmech3,Loss,Time,Gradient Norm
9,18.98594284,12.68399239,10.95554066,11.37761402,2.196091413,2.558329105,-3.120362043,0.524180651,8.36E-05,30.54520273,0.013519384
9,18.9859066,12.68389225,10.95556355,11.37777519,2.191989422,2.555687189,-3.120386362,0.524159491,5.61E-05,30.68605304,0.015576057
9,18.98584747,12.68376732,10.95559692,11.37798595,2.187901974,2.552990198,-3.120410204,0.524138093,5.20E-05,30.82708502,0.015669022
9,18.98574448,12.68360138,10.95569801,11.3782568,2.184428215,2.550610542,-3.120428085,0.524120808,5.21E-05,30.96687984,0.012619783
9,18.98562622,12.68336582,10.95594501,11.3786974,2.182406664,2.54898262,-3.120438099,0.524108231,7.59E-05,31.10718203,0.00913517
9,18.98542976,12.68310356,10.95621967,11.37922096,2.181896925,2.548165798,-3.120438337,0.524102092,7.92E-05,31.24789381,0.004443615
9,18.98517036,12.68281174,10.95654297,11.37984276,2.183051109,2.548242569,-3.120428324,0.524102628,8.24E-05,31.38873696,0.00040226
9,18.98493767,12.68245316,10.95680523,11.38057232,2.185417175,2.548910379,-3.120415449,0.524103522,6.13E-05,31.52962303,0.000618402
9,18.98464012,12.68220139,10.95716476,11.38159561,2.189367533,2.550280809,-3.120401144,0.524102211,0.000105818,31.66969585,0.000940434
9,18.98280144,12.68098545,10.95947266,11.38296223,2.193201542,2.551264048,-3.12040925,0.524078429,0.000133908,31.81039691,0.016839869
9,18.98085785,12.67986202,10.96181488,11.38451576,2.19782567,2.552531242,-3.120419979,0.524049699,7.30E-05,31.95187497,0.02021672
9,18.97889328,12.67870235,10.96418095,11.3861084,2.202028751,2.553511143,-3.120431185,0.524020195,5.36E-05,32.09239292,0.020671325
9,18.97698402,12.67753124,10.96665764,11.38776016,2.205025434,2.553794384,-3.120442867,0.523991406,5.84E-05,32.23415685,0.020060264
9,18.97470856,12.6763916,10.96920204,11.38951397,2.207923889,2.553857088,-3.120463371,0.52395314,6.78E-05,32.37432599,0.02655411
